,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000133027,2769.9234764554,-2.02114548108521,0.295960413708081,-6.82910750043332,8.54445308839824e-12,6.47218427561692e-10
ENSG00000133048,29317.8075409238,-3.27124976030817,0.670349097633515,-4.87991968939234,1.06129048859664e-06,2.01764372001087e-05
ENSG00000133067,211.749660029574,-3.26870684100578,0.58449633873648,-5.59234784613335,2.24019444296472e-08,7.19646524139871e-07
ENSG00000133169,146.464690120772,-4.52160872325141,0.922745004637772,-4.90017144555163,9.57530606425365e-07,1.8505153426345e-05
ENSG00000133640,4.33139259727376,3.23725901725339,0.868951866123151,3.72547564883713,0.00019494727256926,0.00160017447319335
ENSG00000133863,18.0713337092275,4.34710390955886,1.17450503510975,3.70122202937398,0.00021456362283052,0.0017330414373613
ENSG00000133962,36.129082601416,2.95238112642119,0.567911259765035,5.19866629804574,2.00723500778993e-07,4.85103284288075e-06
ENSG00000134020,29.2817454044897,-3.76842526338247,0.812515799721154,-4.63797167350561,3.51844992169376e-06,5.66751645569121e-05
ENSG00000134160,8.49963293113914,-3.2293390581009,0.588209797300826,-5.49011436552006,4.01673571327427e-08,1.20143687734765e-06
ENSG00000134258,307.449999333791,3.4563313568651,0.944428277985115,3.65970761087226,0.000252503197621115,0.00199155304672125
ENSG00000134323,133.032571894794,-2.20817050417571,0.60900195046746,-3.62588412480577,0.000287974474024821,0.00221727215449199
ENSG00000134339,10719.4978651107,-3.69972851415595,0.721976671419875,-5.12444329659555,2.9841813740097e-07,6.79955566235495e-06
ENSG00000134365,2059.87108862922,-4.42268151222318,0.531866863807056,-8.31539208997909,9.1449420818893e-17,2.55899664422058e-14
ENSG00000134389,8023.05081044761,-2.22970903455512,0.568280313546662,-3.92360773618816,8.72327283224886e-05,0.000825262069927673
ENSG00000134398,9.16987576241621,3.61759705062924,0.924710047535161,3.91214203876343,9.14810773989953e-05,0.000860404944347939
ENSG00000134538,6122.70605744093,-2.21377300844841,0.408843145594406,-5.41472452774002,6.13831340746859e-08,1.72478965695833e-06
ENSG00000134551,24.4777448933345,-3.7279878560452,0.675345626367157,-5.52011845564015,3.38771213061364e-08,1.03244414968899e-06
ENSG00000134612,135.748739335587,-4.23650902372444,0.677772785423599,-6.25063312489994,4.08792118239185e-10,2.05360420348079e-08
ENSG00000134640,11.2091000396918,-5.19806545691276,1.56624877543976,-3.31879937492899,0.000904053567728501,0.00570769154385965
ENSG00000134716,3612.8465545361,-2.12368252567736,0.3322184926194,-6.39242719131327,1.6327297843649e-10,9.12254088594245e-09
ENSG00000134760,456.224066226687,-2.53606056993975,0.598421268695172,-4.23791850759166,2.25601621078368e-05,0.000267834687520773
ENSG00000134775,127.280352298001,2.43134287508437,0.616113827818549,3.94625597625837,7.9382746277475e-05,0.000761637972856057
ENSG00000134827,37.0441285334713,5.00639198686709,1.0075251400282,4.96899956930797,6.72992194801256e-07,1.36278407723835e-05
ENSG00000135077,344.444346310553,2.07577955829907,0.340003508396673,6.10517099687488,1.02690679563772e-09,4.68598884009401e-08
ENSG00000135094,27558.1015991258,-3.83755822144376,0.679010154440553,-5.65169489196459,1.58873414458891e-08,5.29458163401927e-07
ENSG00000135097,358.887008478542,-2.96430126641204,0.624076187279124,-4.74990285935431,2.03514384977644e-06,3.54282445293473e-05
ENSG00000135111,2853.61293783978,-2.0856376087148,0.455601060976184,-4.57777162381065,4.69955351678747e-06,7.22297696436256e-05
ENSG00000135346,11.9848163346903,-3.54122482531128,0.887071335323526,-3.99204064464528,6.55071413587645e-05,0.000649109247663566
ENSG00000135355,13.8952794936882,-5.92183371024235,1.35747570845656,-4.36238650412053,1.28651329842889e-05,0.000167926190329621
ENSG00000135373,390.615412330507,2.29891067928261,0.508249258756759,4.52319534101443,6.09129742371016e-06,8.96718432475662e-05
ENSG00000135374,5.26542000966628,-2.10065211381677,0.628325200629902,-3.34325618598593,0.000828014198217782,0.00528477525682486
ENSG00000135423,403.369275594703,-4.36502541383549,0.650938689794622,-6.70573969909932,2.00388656208749e-11,1.38751728232557e-09
ENSG00000135443,19.1600244768693,-2.87555139291843,0.819684072762632,-3.50812159034246,0.000451282740689217,0.0032215859829214
ENSG00000135447,3440.18266765358,-2.77739719238665,0.507793781601064,-5.4695376214131,4.51211142766585e-08,1.32617691692134e-06
ENSG00000135517,16.8159514615902,-2.02063153767107,0.435652180860927,-4.63817611030419,3.51497226701751e-06,5.66751645569121e-05
ENSG00000135821,159984.881275825,-3.30341231697718,0.530170132550004,-6.23085329437265,4.63901383164957e-10,2.27311677750829e-08
ENSG00000135929,27025.6806160061,-3.59975069379495,0.310340893731557,-11.5993437104319,4.15250421008819e-31,2.34332733415627e-27
ENSG00000136193,562.855093887741,2.02804618809916,0.431416748971929,4.70089812908751,2.59019717408129e-06,4.37632166253584e-05
ENSG00000136244,28.1848488382311,2.13175502338025,0.537408270647721,3.96673281713904,7.28645968723663e-05,0.000706895470414301
ENSG00000136457,944.510125278672,-2.6591813443044,0.372195457426808,-7.14458301745212,9.02694893714768e-13,9.09653166853819e-11
ENSG00000136689,2310.62479153459,-2.03656848413871,0.345362034017813,-5.89690899270553,3.70373998417136e-09,1.47535214263598e-07
ENSG00000136881,32113.1655707716,-2.02204781569818,0.364814800121031,-5.54266936272141,2.9789503989146e-08,9.27914273752066e-07
ENSG00000136928,153.682653031987,-3.84146158233792,0.80104139298662,-4.79558436801291,1.62201283546542e-06,2.91970933524847e-05
ENSG00000137033,462.858519658379,2.294315761467,0.391024691973816,5.8674447127258,4.42562506268585e-09,1.7223820574423e-07
ENSG00000137204,14452.7793841727,-3.81847115623791,0.509851692458543,-7.48937624944415,6.92016971029896e-14,9.3724010488405e-12
ENSG00000137261,32.9204863534737,4.64413880327354,0.437329166992234,10.6193209915862,2.42317268840078e-26,5.46974693710414e-23
ENSG00000137460,74.7180962826951,2.30731162942686,0.412136942416588,5.598410120427,2.16326506403974e-08,6.97580874317348e-07
ENSG00000137561,2617.33361938179,-2.8872005276545,0.403430422554162,-7.1566256936582,8.26870653037877e-13,8.45831221788806e-11
ENSG00000137563,10281.6826439835,-2.02468692742315,0.375704067568099,-5.38904713097405,7.08322300829372e-08,1.95301993353271e-06
ENSG00000137571,26.6025735181628,2.33890316824023,0.502419742557911,4.65527719180071,3.23545123696893e-06,5.31601961129467e-05
ENSG00000137648,21.6694096705588,3.73238723685968,0.583717121691247,6.39417124864447,1.61420441015637e-10,9.04889853037825e-09
ENSG00000137673,775.083037575938,3.10492415890099,0.76040369808847,4.08325757318942,4.44087538750034e-05,0.000471879237201912
ENSG00000137699,65.5176225519182,2.60996683889668,0.465743368596666,5.60387332354465,2.09613928643122e-08,6.77225000947277e-07
ENSG00000137821,35.3827798440182,2.02918420820172,0.323716377424604,6.26840144556582,3.64773375913757e-10,1.84893139746465e-08
ENSG00000137868,47.6465049515963,2.83909758723279,0.650117847825108,4.36705067662833,1.25935516098869e-05,0.000164889815916148
ENSG00000137875,441.880286590998,-2.80889281112679,0.687938449581405,-4.08305832133084,4.44468626353726e-05,0.000471911671988423
ENSG00000138030,9743.88802656672,-2.50768972735059,0.325909521270327,-7.69443530700221,1.42120429458167e-14,2.3134882793385e-12
ENSG00000138109,18955.0632262205,-2.70709140635985,0.496259499957517,-5.45499160538306,4.89751591153617e-08,1.42216973626675e-06
ENSG00000138115,14138.1845839143,-2.0199900071744,0.525036997805398,-3.8473288846648,0.000119412623424347,0.00107296497660809
ENSG00000138119,768.174884104923,2.17641270563164,0.345032651062759,6.30784564570316,2.82946180045396e-10,1.47615943145718e-08
ENSG00000138207,244240.801481919,-2.53270279056681,0.341836187970239,-7.40911255067973,1.27147366088178e-13,1.61845213096978e-11
ENSG00000138308,2028.93214318605,-2.95619053557097,0.31642859379908,-9.34236220588849,9.42084011735881e-21,6.25451422615004e-18
ENSG00000138311,7.9558379636001,2.29228311651619,0.543767608785766,4.2155565713722,2.49162920463065e-05,0.000291019815332111
ENSG00000138315,554.409730643952,-2.07053991934309,0.327872605778065,-6.31507446140415,2.70031427663053e-10,1.42028141098258e-08
ENSG00000138606,992.058972010052,-2.50853182474907,0.32187758117652,-7.79343443423407,6.52119268102256e-15,1.19518933610511e-12
ENSG00000138669,5.84465772869699,3.16997569131078,0.694724450585045,4.56292518370595,5.04457948916637e-06,7.65252763995001e-05
ENSG00000138675,2.70172829708216,4.86394350390916,1.38165703595842,3.52036965565421,0.000430945744284452,0.00309927611633969
ENSG00000138772,150.094991891304,2.15330422725953,0.577368457493671,3.72951483461172,0.000191848811887523,0.00157895209569753
ENSG00000138823,7940.76227016805,-2.302004110069,0.386498110530842,-5.95605527516623,2.58398965413046e-09,1.07219737376475e-07
ENSG00000139194,4788.32417334515,-3.03871104686305,0.381096421683324,-7.97360162407429,1.54115773248382e-15,3.28189054491633e-13
ENSG00000139209,13125.493461168,-3.01468235710406,0.378445959222915,-7.9659520299656,1.63956539952595e-15,3.46962780390931e-13
ENSG00000139219,470.296285724658,-6.12995639224051,1.06290794273849,-5.76715644484433,8.06202079016144e-09,2.91014884791126e-07
ENSG00000139220,12.3324483367286,2.24042417824281,0.426635616251878,5.25137633356916,1.50966875955707e-07,3.79761326373276e-06
ENSG00000139292,575.454075250915,-4.44171277331263,0.81565057206792,-5.4456073782325,5.16289060404359e-08,1.48395851411131e-06
ENSG00000139344,3338.11477312749,-3.51450926461302,0.373918479765384,-9.39913231038542,5.50148717257197e-21,4.04945335165466e-18
ENSG00000139352,99.1232877511813,-4.11175542289602,0.910119990873717,-4.51781684187459,6.24804932902783e-06,9.177991420024e-05
ENSG00000139445,168.131632142508,-2.73529720489025,0.678257908400359,-4.03282758816824,5.51097129553079e-05,0.000562214636752413
ENSG00000139514,497.609610552278,2.06675511442852,0.407111024087579,5.07663755620607,3.84172699607994e-07,8.4125422452052e-06
ENSG00000139540,5188.25738802695,-2.61273048337956,0.499565393492793,-5.23000695687151,1.69503660907921e-07,4.20764256208307e-06
ENSG00000139547,8348.7903443094,-3.74778611291684,0.517979488790933,-7.2353948255073,4.64176742188419e-13,5.05355637098318e-11
ENSG00000139572,17.2243215205382,2.93945367948126,0.500689237139841,5.87081459204659,4.33659039612354e-09,1.69469026914464e-07
ENSG00000139914,90.6971153364025,-2.6756175239572,0.408647123843705,-6.54750117605267,5.85077604358661e-11,3.58879395035868e-09
ENSG00000139946,95.8008034363816,2.13934795461826,0.383609185320712,5.57689449701181,2.44850263679787e-08,7.79904522853614e-07
ENSG00000139973,2.18529160353551,3.30716675747384,0.929248673601774,3.5589684994171,0.000372314178700577,0.00274704418754039
ENSG00000140093,11502.5369000472,-2.01094767432841,0.307679452228694,-6.53585301118419,6.3248010027949e-11,3.8309738310131e-09
ENSG00000140107,5581.78647148065,-5.4258331292966,0.656180123437567,-8.26881664880671,1.35295150511882e-16,3.63568135014431e-14
ENSG00000140263,9452.72971262385,-2.53755331598122,0.32871862624767,-7.71953005811517,1.16759384625338e-14,1.95710693268779e-12
ENSG00000140274,328.375462303985,3.80526687347173,0.93050573410761,4.08946096084096,4.32376830025276e-05,0.000462004763736284
ENSG00000140279,1762.52752133015,4.87529910729084,0.850576259383711,5.73176014908206,9.93937570890965e-09,3.49105105941879e-07
ENSG00000140284,7152.65441330178,-3.03964686880009,0.374681714312587,-8.11261065776002,4.95436187444182e-16,1.15689474970155e-13
ENSG00000140297,395.224264633429,2.30677597539825,0.604105301288051,3.81849980538133,0.000134265690379636,0.00117988632508801
ENSG00000140465,1931.25960662799,-5.05450837471575,0.771296778639967,-6.55326006109918,5.62943529928122e-11,3.48458957583844e-09
ENSG00000140481,1.05178234409645,4.65751046897927,0.865782563477,5.37953831072159,7.46771024892988e-08,2.04570551228573e-06
ENSG00000140505,2970.79956935107,-4.92656072212147,0.878927427865965,-5.60519624934582,2.08019130408624e-08,6.73357527390592e-07
ENSG00000140519,102.829465390781,-2.90547160011651,0.648431721949045,-4.48076721382984,7.43751974379691e-06,0.000106166518130362
ENSG00000140807,1780.22281549372,-4.41289095203799,0.715019456484467,-6.17170751371555,6.7556388716097e-10,3.22114238858909e-08
ENSG00000140961,11316.7298917466,-2.27533459218938,0.382605254585734,-5.94695071465499,2.73183619629616e-09,1.12801514354136e-07
ENSG00000141314,86.004606148436,-2.80504990309589,0.681972403030357,-4.113142834859,3.90308718999822e-05,0.000424116268184049
ENSG00000141338,1215.4082417269,-2.27129598182143,0.472688174944015,-4.80506198846721,1.54703566489505e-06,2.7966407142382e-05
ENSG00000141485,12673.253279907,-4.50034299462198,0.475241800982828,-9.46958576731888,2.80955622445783e-21,2.21229684195157e-18
ENSG00000141505,25173.3652169308,-2.92802148077652,0.292702738411999,-10.003396267018,1.47258246012966e-23,1.9944067807012e-20
ENSG00000141527,43.0688363110212,2.08312592151364,0.449145222043929,4.63797858526457,3.51833229256332e-06,5.66751645569121e-05
ENSG00000141639,147.657612612886,-2.27780680936428,0.638579293857905,-3.56699133729058,0.000361103412885488,0.0026763132580327
ENSG00000141682,54.0339529143763,2.34538360280199,0.467042834203784,5.02177408802428,5.11963793354168e-07,1.07936376582682e-05
ENSG00000141750,8.16657333334395,3.00212955562925,0.877293288903025,3.42203638578284,0.000621539953488038,0.00416727154161415
ENSG00000142182,27.8073431787055,-6.00023410108563,0.787717156651153,-7.61724440101651,2.59148381498993e-14,3.93475562743248e-12
ENSG00000142449,105.917485464065,-2.42455825707244,0.637331202441145,-3.80423592597656,0.000142242563657583,0.00123432975785976
ENSG00000142484,10664.5327919892,-2.31923642077054,0.425571830913452,-5.44969439305348,5.04564462709638e-08,1.45520001217084e-06
ENSG00000142494,4954.81142059284,-2.41060716568145,0.346906339872932,-6.94887031054097,3.68222850650476e-12,3.10914152124052e-10
ENSG00000142513,18.3298017852934,-2.32804975766806,0.658106337146718,-3.53749785750665,0.000403937463006719,0.00293685174145254
ENSG00000142698,1.41719886455393,5.48916944183316,1.61243089631322,3.40428197846122,0.00066338233667513,0.00439731059856758
ENSG00000143125,16.9633801531546,-5.29763412562234,0.896770722983464,-5.90745659938323,3.47429817920563e-09,1.38885787543947e-07
ENSG00000143171,103.300390452899,-5.08877870097966,0.727820137047664,-6.99180806074125,2.71365978245112e-12,2.38114474407751e-10
ENSG00000143257,3025.89601453818,-5.24003987264249,0.432044856350133,-12.1284625788854,7.46375246892249e-34,1.26357597422623e-29
ENSG00000143278,5811.90775210312,-2.24757773523628,0.393864186932836,-5.7064790600511,1.15337088690358e-08,3.98489641425186e-07
ENSG00000143320,74.6121144679261,2.09461179031025,0.509724600490292,4.10930096035289,3.96858597196676e-05,0.000429441842201414
ENSG00000143416,12441.5573901814,-2.03005811672499,0.319219528864644,-6.35944211792187,2.02487813631906e-10,1.10581207770366e-08
ENSG00000143627,7435.61536774964,-3.80911955310861,0.421262391427214,-9.04215432145157,1.53614023725243e-19,8.00187266048154e-17
ENSG00000143630,2088.99418043033,-2.63587647144716,0.312338072595099,-8.4391776178506,3.19578149161467e-17,1.02081099551492e-14
ENSG00000143819,135177.400937651,-2.95690024144319,0.336313381408,-8.79209809929037,1.46792508739e-18,6.0612775041388e-16
ENSG00000143839,122.033285817273,-3.82223329896344,0.612332892272987,-6.24208391741829,4.31779178405282e-10,2.13113865912893e-08
ENSG00000143845,7390.31393221897,-3.57452029871482,0.402270505475783,-8.88586224955039,6.34269057866279e-19,2.82575210924926e-16
ENSG00000143869,417.816573060351,-2.01088384382618,0.391492418008541,-5.13645667534309,2.79966855224354e-07,6.44418609860055e-06
ENSG00000143994,170.991904162493,-2.9320838191644,0.47275804465852,-6.20208128088499,5.57212845043042e-10,2.6952385314732e-08
ENSG00000144035,2199.55682411666,-2.27892635175182,0.409311739422735,-5.56770337192346,2.58118735961885e-08,8.16026356763162e-07
ENSG00000144230,29.0107920640209,-2.55078040904969,0.502222799926881,-5.07898169780635,3.79463260312713e-07,8.33894369177395e-06
ENSG00000144278,14.7154574941088,-2.03463913864841,0.624984136864711,-3.25550524986979,0.00113190803814042,0.00685488809900525
ENSG00000144452,18.6551315312814,5.03816803054785,0.589148813577695,8.55160515380284,1.21388415167638e-17,4.23720654552686e-15
ENSG00000144488,111.454631111077,-2.37443033186185,0.457665989864359,-5.18812930050924,2.12417100246825e-07,5.08284847862703e-06
ENSG00000144648,493.303432414425,-3.14254335571801,0.401052740033056,-7.83573590710038,4.66104635785235e-15,8.96695276309788e-13
ENSG00000144681,52.7678866695611,2.38772864048017,0.623290789449316,3.8308421701366,0.000127705405844378,0.00113368501329262
ENSG00000144852,1597.65350148429,-2.18074648912904,0.493482777522692,-4.41909340803442,9.91158045982927e-06,0.000134831740775154
ENSG00000144908,28638.1277255716,-3.51254568502469,0.491425758654073,-7.14766294433756,8.82677159702607e-13,8.9480736378355e-11
ENSG00000144959,566.102415718532,2.37795398828485,0.37126784375029,6.40495542049754,1.50413323188437e-10,8.45987493328455e-09
ENSG00000145107,17.4971724618518,2.20479113867751,0.569224694781692,3.87332306361565,0.000107361358877071,0.000982472500059125
ENSG00000145192,148496.812287436,-4.53436506991969,0.436805201793537,-10.3807487898528,3.03386199111314e-25,5.70686295317221e-22
ENSG00000145217,1184.37938374471,-2.11297180412113,0.271128179033768,-7.79325782975129,6.53031770517278e-15,1.19518933610511e-12
ENSG00000145284,214.073618284909,2.20485965450925,0.509744044278126,4.32542504274211,1.52238030627017e-05,0.000193419417598505
ENSG00000145626,2902.15679232661,-2.30169021667443,0.630939762545919,-3.64803480983166,0.000264253841891808,0.00206875626187624
ENSG00000145692,17128.6328595414,-3.04670343078629,0.555301907043398,-5.48657116451823,4.09810370942135e-08,1.22253474446958e-06
ENSG00000145826,3908.2421073021,-5.65970744190792,0.544395638494676,-10.396312978476,2.57712822720655e-25,5.13288144970509e-22
ENSG00000145832,31.2486553534306,-3.15470473678686,0.758735126117615,-4.15784722256003,3.21260750895554e-05,0.000361279148489515
ENSG00000145920,3036.24328317419,-4.23842016154347,0.954010149615591,-4.44274116292295,8.88199915159918e-06,0.000123353408233797
ENSG00000146166,107.001253791822,-2.31316748673057,0.59722410675027,-3.87319845362139,0.000107416289901515,0.000982709581133585
ENSG00000146216,299.655648656055,-2.26962958399722,0.442975808200695,-5.12359714002473,2.99761099230474e-07,6.82097517395472e-06
ENSG00000146233,752.623387958016,-2.0750866170019,0.556165859437289,-3.73105716899166,0.000190677943741686,0.00157084294334544
ENSG00000146242,147.73507043397,2.69015797117667,0.50688301381796,5.30725610809835,1.11287762634935e-07,2.90299873270899e-06
ENSG00000146352,25.9635166632952,-5.05130359326245,1.41294965908924,-3.5750060596769,0.000350219784505435,0.0026136415436565
ENSG00000146755,336.99812254608,-4.76741700851135,0.793903244820179,-6.00503529821343,1.91290283631856e-09,8.15730190615997e-08
ENSG00000146857,11.8753630379222,-3.47229267963795,0.772715813112584,-4.49362187328764,7.00219170463933e-06,0.000100931123425876
ENSG00000147223,135.61661474404,-4.4134253626861,0.535106380096492,-8.24775320729732,1.61400255691013e-16,4.23631880421861e-14
ENSG00000147257,34912.163601899,-2.49912520948532,0.566749060587383,-4.4095798004415,1.03571388228261e-05,0.000139602851672798
ENSG00000147481,50.3900626696059,-4.95151287516285,0.87017131496727,-5.69027361623509,1.26835966172641e-08,4.33354084625574e-07
ENSG00000147576,1530.22406191757,-2.10182029433259,0.325735488424914,-6.45253700938724,1.09993009608634e-10,6.37714608277179e-09
ENSG00000147655,36.391482798915,-3.90518202231283,0.901475921542977,-4.331987054772,1.47769632055757e-05,0.000189018963799617
ENSG00000148123,914.28614969621,-2.62630067442089,0.420719597993254,-6.24240155901413,4.30902972484613e-10,2.12991879494256e-08
ENSG00000148357,544.883885602674,-4.49607918616459,0.581785356520561,-7.72807210730421,1.09187495948739e-14,1.86716132592342e-12
ENSG00000148672,23347.5986766257,-2.21725385755253,0.284374996446563,-7.79693673937036,6.34280167878313e-15,1.18652443117082e-12
ENSG00000148795,3882.17810704638,-5.28468684311683,0.714282313780196,-7.39859680292052,1.37631044349731e-13,1.7453369028605e-11
ENSG00000148803,4010.82556666055,-2.76585595934873,0.278280332363615,-9.93909966923112,2.81358520881487e-23,3.40232791375938e-20
ENSG00000148965,4433.75289943743,-3.66944896407261,0.469875413828696,-7.80940831564852,5.7457076794595e-15,1.08079953510455e-12
ENSG00000149124,3595.57414210264,-4.79931537549348,0.5967489120089,-8.04243674167252,8.8069354140566e-16,1.96180280384567e-13
ENSG00000149256,30.4932940509674,2.72934234404938,0.540371297273602,5.0508647624699,4.39814382354247e-07,9.49118876490277e-06
ENSG00000149435,4.16396234333185,2.31507128081256,0.55981767183857,4.13540228769366,3.54333361328648e-05,0.000391431428425015
ENSG00000149452,11.923586686185,-4.23465181336391,1.03654378325679,-4.08535739808187,4.40090227136949e-05,0.000469027856488195
ENSG00000149476,7909.16969091126,-2.11404194466491,0.36088501402176,-5.85793774339836,4.68650259684879e-09,1.80523653500231e-07
ENSG00000149506,2.961995908627,2.10611128314584,0.566619906909587,3.71697368458659,0.000201623434994071,0.00164738607274716
ENSG00000149527,606.116419247332,-2.95536971529096,0.596605532905267,-4.95364114526278,7.28374800255817e-07,1.46623319630569e-05
ENSG00000149654,37.6327580083726,-4.56071757234851,1.12091464656544,-4.0687465243878,4.72667333779813e-05,0.000496403326750952
ENSG00000149809,8793.15806871503,-3.32926331644226,0.323488555079245,-10.2917499372634,7.67683239807242e-25,1.36805193771755e-21
ENSG00000150175,2.33085001094334,-2.95821121114709,0.899300620393362,-3.28945754519011,0.00100380698734271,0.00622489025355985
ENSG00000150337,81.8578184597897,2.15344354533507,0.418718225396355,5.14294199469498,2.70469150317667e-07,6.25533808784554e-06
ENSG00000150556,71.2045381000527,2.8024416882096,0.878173987562259,3.19121464299911,0.00141675984601855,0.00821124129173952
ENSG00000150656,393.484188195395,-4.41184434260239,0.721018234430214,-6.11890813841742,9.42186963164409e-10,4.34034127697738e-08
ENSG00000150782,260.425609037671,2.11407074808828,0.382753944657616,5.52331537687842,3.32661827299308e-08,1.01748842010183e-06
ENSG00000151033,1.75589344673248,-3.33643880822722,0.856201567173429,-3.8967912885768,9.7475552124422e-05,0.00090720855398043
ENSG00000151224,39967.7295507213,-3.18891848861445,0.341259437483676,-9.34455765422456,9.2274368496816e-21,6.24863568586738e-18
ENSG00000151365,2821.81912823288,-4.89802889478989,0.750880640541445,-6.52304591480481,6.88937613138793e-11,4.12862630854272e-09
ENSG00000151552,5364.68323716149,-2.08486664079178,0.248438630353754,-8.3918778566084,4.78437835981442e-17,1.45940780977438e-14
ENSG00000151631,240.38584747216,-4.5629788238456,0.489946315880324,-9.31322203259544,1.24012064949461e-20,8.0748548213919e-18
ENSG00000151789,171.053377508841,-3.22225922543926,0.676244363434627,-4.76493321005071,1.88916216253639e-06,3.32978353260383e-05
ENSG00000151812,1.04240867986397,2.45155205530954,0.586408509284181,4.18062155732035,2.90713351187824e-05,0.000332205985753241
ENSG00000151892,1725.58822868283,-3.35537040922798,0.542941942925832,-6.17998011195524,6.41096774088588e-10,3.0746311152784e-08
ENSG00000151952,11.4483700084797,-3.19738312439893,0.688519722003554,-4.6438511813354,3.41973931499591e-06,5.55376069650959e-05
ENSG00000152254,1.51106125580904,-2.46000177247145,0.748171921640471,-3.2880166995275,0.0010089585446171,0.00625225610581816
ENSG00000152583,8053.82358441739,-2.46291107778245,0.511865733358046,-4.81163499971908,1.49700563284002e-06,2.72364931339766e-05
ENSG00000152779,223.422538086278,-2.54321701365988,0.591249545495988,-4.30142743116432,1.69701352343361e-05,0.00021124698856595
ENSG00000152782,2165.18624692549,-2.16728514818049,0.251340821926146,-8.62289353385393,6.52831463561828e-18,2.35151282178084e-15
ENSG00000152931,35.8826673018837,-4.21572364264933,1.15293860008988,-3.65650316705563,0.00025567925384087,0.00201092772492405
ENSG00000153294,9.47042584519106,4.54482116006339,0.975674747986871,4.65813137978697,3.19092555220793e-06,5.25150066388555e-05
ENSG00000153303,25.2886071162478,-2.73067930391442,0.703230389216715,-3.88305076940141,0.000103154019439643,0.000952206091659449
ENSG00000153498,6.55651777369873,-5.6615272812746,1.01880690822483,-5.55701697305848,2.74424084915438e-08,8.6354322408474e-07
ENSG00000153822,118.375317940413,3.3381828810559,0.957724465836678,3.4855357674711,0.000491152556971984,0.00343949005719015
ENSG00000153902,238.44957218927,-2.38941931982882,0.381319565870272,-6.26618598596044,3.69998387063085e-10,1.87261216555591e-08
ENSG00000154025,51.8212556988933,-2.363188111022,0.554160445492114,-4.26444747229009,2.00397479472998e-05,0.000242814513443803
ENSG00000154040,316.251685773861,-2.3604847003297,0.602549669615901,-3.91749397495214,8.94742814196922e-05,0.000843169967879031
ENSG00000154099,81.42556813536,-2.39356683697929,0.642721240086212,-3.72411348449948,0.000196002749254511,0.0016084481548736
ENSG00000154127,178.531381708567,2.22168144665844,0.359236397643726,6.18445530918,6.23172640392224e-10,2.9991294781744e-08
ENSG00000154269,278.50537008185,-2.84251478474716,0.559534001008303,-5.080146657084,3.77143600313195e-07,8.30279919571162e-06
ENSG00000154319,89.8774519167115,2.18332321403595,0.643613361675036,3.39229006736862,0.00069311022273785,0.00455336030882438
ENSG00000154342,32.4435801148988,-2.99806103398782,0.935927272316083,-3.20330555874144,0.00135859748480504,0.00794349028458192
ENSG00000154529,98.2596404302174,-2.37035383282633,0.549432074755688,-4.31418903579727,1.60189836186691e-05,0.000201390979698098
ENSG00000155066,104.459554959615,2.85296907680783,0.692090603462432,4.12224795790439,3.75193023035772e-05,0.000410722941059431
ENSG00000155761,8.31581041594278,2.0794609662374,0.664687392238384,3.12847962894958,0.00175713190681567,0.00978370814551421
ENSG00000155897,40.0021105546083,-4.46990928187969,1.10931143769977,-4.02944487000724,5.59087253061215e-05,0.000568643295325915
ENSG00000155918,1.20084213087862,2.75332741848569,0.881471255607208,3.12355893736891,0.00178678076404515,0.00990643685767232
ENSG00000155974,15.081052850812,2.61823438184047,0.56019161747077,4.67381927930596,2.95649509387258e-06,4.91911387633571e-05
ENSG00000156006,353.241733823676,-2.49823216075147,0.600046698107289,-4.16339623004606,3.13548558910621e-05,0.000354353826974457
ENSG00000156885,81.2218644805136,-2.53757278443624,0.728236642491571,-3.48454422144188,0.000492975992898764,0.00344940569199406
ENSG00000156959,57.2593130521373,-5.35763695775058,1.00276986877434,-5.34283799761463,9.15025357576784e-08,2.44722303176875e-06
ENSG00000157103,6102.91655392761,-2.56860279578461,0.380850989930989,-6.74437736462242,1.53684632055448e-11,1.10012853208571e-09
ENSG00000157193,88.1777695785608,2.35387403300008,0.417157932901707,5.64264478114267,1.67457613024214e-08,5.56422700626778e-07
ENSG00000157227,4557.64807449737,2.1157011005939,0.320356066249614,6.60421738024898,3.99622784069346e-11,2.5773005420579e-09
ENSG00000157240,422.213249826579,2.01130479813191,0.348103408044808,5.77789459008402,7.5641170714894e-09,2.74799828244163e-07
ENSG00000157379,3203.38198578136,-2.07613567722798,0.290265129149423,-7.15254940650906,8.51808573768209e-13,8.66107702679213e-11
ENSG00000157613,394.539816988003,3.08178959733856,0.549396013111184,5.60941383590798,2.03013041266293e-08,6.57781680788077e-07
ENSG00000157680,27.8941245440372,2.28235007291657,0.329413905263607,6.92851769900291,4.25272972868292e-12,3.51202868008475e-10
ENSG00000157765,590.90580492878,3.77515120534475,0.946823178465399,3.98717658292171,6.68642602906266e-05,0.000661009339906665
ENSG00000158089,45.9715009625473,2.28470607258651,0.420831171070679,5.42903242355778,5.66603907282143e-08,1.61080115001394e-06
ENSG00000158104,65689.9654606346,-6.3228659610319,0.581534480872554,-10.8727275320715,1.55481930955166e-27,4.38705225017582e-24
ENSG00000158296,3256.4906894117,-4.22967421565297,0.665464164400733,-6.35597593667856,2.07107448466852e-10,1.12299908741453e-08
